Title, Named Entity, Frequency
"Shawn Mendes", "week ending July 12, 2014", "1"
"Shawn Mendes", "15 Year Old", "1"
"Shawn Mendes", "Vine Celebrity", "1"
"Shawn Mendes", "July 2, 2014", "1"
"Shawn Mendes", "July 13, 2014", "1"
"Shawn Mendes", "Itasca", "1"
"Shawn Mendes", "DailyHerald.com", "1"
"Shawn Mendes", "March 3, 2014", "1"
"Shawn Mendes", "Chicago Tribune", "1"
"Shawn Mendes", "Twitter", "1"
"Shawn Mendes", "6 second", "1"
"Shawn Mendes", "February 21, 2014", "1"
"Shawn Mendes", "Ted  Gregory >", "1"
"Shawn Mendes", "July", "1"
"Shawn Mendes", "April 4, 2014 >", "1"
"Shawn Mendes", "number five", "1"
"Shawn Mendes", "Billboard 200 Billboard 200", "1"
"Shawn Mendes", "48,000", "1"
"Shawn Mendes", "April 15, 2015", "1"
"Shawn Mendes", "October 2, 2015", "1"
"Shawn Mendes", "Webstar in Music", "1"
"Shawn Mendes", "Vine Superstar Shawn Mendes", "1"
"Shawn Mendes", "Harley  Brown", "1"
"Shawn Mendes", "June 4, 2014", "1"
"Shawn Mendes", "September 5, 2014", "1"
"Shawn Mendes", "Vamps", "1"
"Shawn Mendes", "Meet Vamps", "1"
"Shawn Mendes", "November 6, 2014", "1"
"Shawn Mendes", "April 14, 2015", "1"
"Shawn Mendes", "119,000", "1"
"Shawn Mendes", "106,000", "1"
"Shawn Mendes", "Keith Caulfield", "1"
"Shawn Mendes", "April 22, 2015", "1"
"Shawn Mendes", "August 31, 2015", "1"
"Shawn Mendes", "mendes&nbsp", "1"
"Shawn Mendes", "World 2.0", "1"
"Shawn Mendes", "Robbie", "1"
"Shawn Mendes", "Half", "1"
"Shawn Mendes", "August 2017 date 22 April 2015", "1"
"Shawn Mendes", "Stitches", "1"
"Shawn Mendes", "number four", "1"
"Shawn Mendes", "Weeknd Tops", "1"
"Shawn Mendes", "Gary Trust", "1"
"Shawn Mendes", "First Artist to Land Four No", "1"
"Shawn Mendes", "November 15, 2015", "1"
"Shawn Mendes", "Billboard Trust Gary", "1"
"Shawn Mendes", "Copsey Rob", "1"
"Shawn Mendes", "January 22, 2016", "1"
"Shawn Mendes", "January 24, 2016", "1"
"Shawn Mendes", "Believe (", "1"
"Shawn Mendes", "Disney Channel Original Movie Descendants", "1"
"Shawn Mendes", "Disney", "1"
"Shawn Mendes", "Descendants" Soundtrack!", "1"
"Shawn Mendes", "Hayley Glatter", "1"
"Shawn Mendes", "June 12, 2015", "1"
"Shawn Mendes", "November 5, 2018", "1"
"Shawn Mendes", "Headline Planet", "1"
"Shawn Mendes", "Vance Joy", "1"
"Shawn Mendes", "November 3, 2014", "1"
"Shawn Mendes", "late 2015", "1"
"Shawn Mendes", "Fifth Harmony", "1"
"Shawn Mendes", "Mendes' Handwritten Revisited", "1"
"Shawn Mendes", "Shawn Mendes & Camila Cabello Announce '", "1"
"Shawn Mendes", "Preview", "1"
"Shawn Mendes", "October 13, 2014", "1"
"Shawn Mendes", "The 30 Most Influential Teens", "1"
"Shawn Mendes", "October 27, 2015", "1"
"Shawn Mendes", "2016–2017", "1"
"Shawn Mendes", "January 21, 2016", "1"
"Shawn Mendes", "100 third season", "1"
"Shawn Mendes", "Watch Shawn Mendes Bring Sweet", "1"
"Shawn Mendes", "MTV news", "1"
"Shawn Mendes", "January 18, 2016", "1"
"Shawn Mendes", "Shawn Mendes World Tour", "1"
"Shawn Mendes", "March 2016", "1"
"Shawn Mendes", "Shawn Mendes Announces", "1"
"Shawn Mendes", "January 28, 2016", "1"
"Shawn Mendes", "January 31, 2016", "1"
"Shawn Mendes", "Spanos", "1"
"Shawn Mendes", "38", "1"
"Shawn Mendes", "minutes", "1"
"Shawn Mendes", "ABC", "1"
"Shawn Mendes", "Minutes&nbsp", "1"
"Shawn Mendes", "Shawn Mendes Tries", "1"
"Shawn Mendes", "July 12, 2016", "1"
"Shawn Mendes", "July 13, 2016", "1"
"Shawn Mendes", "200", "1"
"Shawn Mendes", "145,000", "1"
"Shawn Mendes", "121,000", "1"
"Shawn Mendes", "Mendes Earns", "1"
"Shawn Mendes", "October 2, 2016", "1"
"Shawn Mendes", "October 3, 2016", "1"
"Shawn Mendes", "Will Break Your Heart Ella Ceron", "1"
"Shawn Mendes", "Madison Square Garden", "1"
"Shawn Mendes", "December 2016", "1"
"Shawn Mendes", "'Live", "1"
"Shawn Mendes", "Madison Square Garden'", "1"
"Shawn Mendes", "December 19, 2016", "1"
"Shawn Mendes", "Saturday Night Live", "1"
"Shawn Mendes", "December 3, 2016", "1"
"Shawn Mendes", "SNL", "1"
"Shawn Mendes", "Atkinson", "1"
"Shawn Mendes", "Katie", "1"
"Shawn Mendes", "'Saturday Night Live'", "1"
"Shawn Mendes", "4, 2016", "1"
"Shawn Mendes", "April 2017", "1"
"Shawn Mendes", "Los Angeles'", "1"
"Shawn Mendes", "Staples Center", "1"
"Shawn Mendes", "London", "1"
"Shawn Mendes", "The O2 Arena", "1"
"Shawn Mendes", "Middleton Ryan", "1"
"Shawn Mendes", "8, 2016", "1"
"Shawn Mendes", "December 28, 2016", "1"
"Shawn Mendes", "Wilker", "1"
"Shawn Mendes", "Deborah title Shawn Mendes", "1"
"Shawn Mendes", "Sold Out L.A. Staples Center Concert", "1"
"Shawn Mendes", "August 24, 2017", "1"
"Shawn Mendes", "McClean", "1"
"Shawn Mendes", "Craig title Shawn Mendes", "1"
"Shawn Mendes", "Mendes Drops Feisty New Single 'There's", "1"
"Shawn Mendes", "Weatherby Taylor", "1"
"Shawn Mendes", "May 24, 2017", "1"
"Shawn Mendes", "McIntyre", "1"
"Shawn Mendes", "17", "1"
"Shawn Mendes", "August 24, 2017 > and third", "1"
"Shawn Mendes", "August 15, 2017", "1"
"Shawn Mendes", "under 20 years old", "1"
"Shawn Mendes", "Trust", "1"
"Shawn Mendes", "Gary title", "1"
"Shawn Mendes", "29 August 2017", "1"
"Shawn Mendes", "November 2017", "1"
"Shawn Mendes", "Billboard Gary Trust", "1"
"Shawn Mendes", "more than 50 years ago", "1"
"Shawn Mendes", "Time 2016", "1"
"Shawn Mendes", "October 19, 2016", "1"
"Shawn Mendes", "Forbes 30", "1"
"Shawn Mendes", "Under 30", "1"
"Shawn Mendes", "January 3, 2016", "1"
"Shawn Mendes", "January 4, 2016", "1"
"Shawn Mendes", "There's Nothing Holding Me Back", "1"
"Shawn Mendes", "21 2017", "1"
"Shawn Mendes", "September 28, 2017", "1"
"Shawn Mendes", "2018–2019", "1"
"Shawn Mendes", "Main Shawn Mendes", "1"
"Shawn Mendes", "MTV", "1"
"Shawn Mendes", "Elias", "1"
"Shawn Mendes", "Leight", "1"
"Shawn Mendes", "Lost in Japan" on", "1"
"Shawn Mendes", "March 23", "1"
"Shawn Mendes", "ShawnMendes Mendes Shawn", "1"
"Shawn Mendes", "977032906802696197", "1"
"Shawn Mendes", "March 23, 2018", "1"
"Shawn Mendes", "Billboard Adult", "1"
"Shawn Mendes", "May 3", "1"
"Shawn Mendes", "Mix", "1"
"Shawn Mendes", "106", "1"
"Shawn Mendes", "May 7, 2018", "1"
"Shawn Mendes", "January 22, 2018 >", "1"
"Shawn Mendes", "May 25, 2018", "1"
"Shawn Mendes", "Track List and Release Date", "1"
"Shawn Mendes", "US Billboard 200", "1"
"Shawn Mendes", "Mendes Scores", "1"
"Shawn Mendes", "Chart", "1"
"Shawn Mendes", "June 3, 2018", "1"
"Shawn Mendes", "June 4, 2018", "1"
"Shawn Mendes", "26886325387", "1"
"Shawn Mendes", "Elizabeth II", "1"
"Shawn Mendes", "April 2018", "1"
"Shawn Mendes", "South America", "1"
"Shawn Mendes", "Queen Elizabeth II", "1"
"Shawn Mendes", "Tom Jones", "1"
"Shawn Mendes", "Kylie Minogue", "1"
"Shawn Mendes", "Sky News", "1"
"Shawn Mendes", "June", "1"
"Shawn Mendes", "a week", "1"
"Shawn Mendes", "The Late Late Show For A Week", "1"
"Shawn Mendes", "CBS", "1"
"Shawn Mendes", "06 05", "1"
"Shawn Mendes", "06", "1"
"Shawn Mendes", "06 08", "1"
"Shawn Mendes", "Shawn Mendes Perfectly", "1"
"Shawn Mendes", "late night", "1"
"Shawn Mendes", "The Tonight Show Starring Jimmy Fallon", "1"
"Shawn Mendes", "October", "1"
"Shawn Mendes", "13 October", "1"
"Shawn Mendes", "Roots", "1"
"Shawn Mendes", "Treat You Better", "1"
"Shawn Mendes", "Classroom Instruments", "1"
"Shawn Mendes", "Jimmy Fallon", "1"
"Shawn Mendes", "Longmire Becca", "1"
"Shawn Mendes", "August 27", "1"
"Shawn Mendes", "Mendes Dominates", "1"
"Shawn Mendes", "27 August 2018", "1"
"Shawn Mendes", "Casey Neistat", "1"
"Shawn Mendes", "Mendes' New Documentary", "1"
"Shawn Mendes", "Where To Watch", "1"
"Shawn Mendes", "September 22", "1"
"Shawn Mendes", "Official Trailer", "1"
"Shawn Mendes", "23 September", "1"
"Shawn Mendes", "Shawn Mendes – Artist", "1"
"Shawn Mendes", "September 28", "1"
"Shawn Mendes", "9 October", "1"
"Shawn Mendes", "day", "1"
"Shawn Mendes", "Neistat", "1"
"Shawn Mendes", "Lost in Japan"", "1"
"Shawn Mendes", "Russian", "1"
"Shawn Mendes", "German", "1"
"Shawn Mendes", "DJ Zedd", "1"
"Shawn Mendes", "September 27", "1"
"Shawn Mendes", "Turns Shawn Mendes'", "1"
"Shawn Mendes", "a Neon Fantasy", "1"
"Shawn Mendes", "Billboard Bein Kat", "1"
"Shawn Mendes", "September 27, 2018", "1"
"Shawn Mendes", "American Music Award", "1"
"Shawn Mendes", "October 9", "1"
"Shawn Mendes", "Mendes, Zedd & Camila Cabello To Perform at 2018 American Music Awards", "1"
"Shawn Mendes", "October 3, 2018", "1"
"Shawn Mendes", "Zedd", "1"
"Shawn Mendes", "Zedd – Lost", "1"
"Shawn Mendes", "Under 21 2018", "1"
"Shawn Mendes", "Juice WRLD", "1"
"Shawn Mendes", "Noah Cyrus & More", "1"
"Shawn Mendes", "CMT Crossroads", "1"
"Shawn Mendes", "October 24", "1"
"Shawn Mendes", "a month", "1"
"Shawn Mendes", "nine", "1"
"Shawn Mendes", "Michael Jackson's", "1"
"Shawn Mendes", "Man in Mirror", "1"
"Shawn Mendes", "Working With Zac Brown Band", "1"
"Shawn Mendes", "Country Pop Fusion", "1"
"Shawn Mendes", "October 24, 2018", "1"
"Shawn Mendes", "25 October 2018", "1"
"Shawn Mendes", "November American Music Awards", "1"
"Shawn Mendes", "2019 2019", "1"
"Shawn Mendes", "November 1", "1"
"Shawn Mendes", "November", "1"
"Shawn Mendes", "December", "1"
"Shawn Mendes", "The Chainsmokers & More", "1"
"Shawn Mendes", "3 November 2018", "1"
"Shawn Mendes", "December 21", "1"
"Shawn Mendes", "The Album (Remixes", "1"
"Shawn Mendes", "Where Were You in Morning", "1"
"Shawn Mendes", "Kaytranada", "1"
"Shawn Mendes", "Jessie Reyez", "1"
"Shawn Mendes", "Mendes Drops Remix EP", "1"
"Shawn Mendes", "Jessie Reyez & Kaytranada", "1"
"Shawn Mendes", "December 21, 2018", "1"
"Shawn Mendes", "21 December 2018", "1"
"Shawn Mendes", "May 3, 2019", "1"
"Shawn Mendes", "RollingStone Spanos Brittany", "1"
"Shawn Mendes", "Nas X's", "1"
"Shawn Mendes", "Logic & Eminem Debut", "1"
"Shawn Mendes", "May 13, 2019", "1"
"Shawn Mendes", "Charts  Shawn Mendes", "1"
"Shawn Mendes", "Debuts", "1"
"Shawn Mendes", "ARIA Charts", "1"
"Shawn Mendes", "July 19", "1"
"Shawn Mendes", "July 19, 2019", "1"
"Shawn Mendes", "Globalnews.ca date 2019 06 21", "1"
"Shawn Mendes", "2019 06 21", "1"
"Shawn Mendes", "Mendes Chart History", "1"
"Shawn Mendes", "2", "1"
"Shawn Mendes", "Debut magazine Billboard", "1"
"Shawn Mendes", "July 2, 2019", "1"
"Shawn Mendes", "Mendes & Camila Cabello's", "1"
"Shawn Mendes", "100 date August 26, 2019", "1"
"Shawn Mendes", "Wonder 
File Shawn Mendes", "1"
"Shawn Mendes", "Wonder (Shawn Mendes", "1"
"Shawn Mendes", "October 2", "1"
"Shawn Mendes", "Mendes Reveals New Album Title", "1"
"Shawn Mendes", "Release Date", "1"
"Shawn Mendes", "Intro", "1"
"Shawn Mendes", "Mendes Details New Album '", "1"
"Shawn Mendes", "number 18", "1"
"Shawn Mendes", "Mendes' Single 'Wonder' Debuts", "1"
"Shawn Mendes", "October 13", "1"
"Shawn Mendes", "past few years", "1"
"Shawn Mendes", "November 23", "1"
"Shawn Mendes", "Mendes Documentary '", "1"
"Shawn Mendes", "Claire", "1"
"Shawn Mendes", "Shaffer", "1"
"Shawn Mendes", "October 13, 2020", "1"
"Shawn Mendes", "Shawn Mendes  Live", "1"
"Shawn Mendes", "November 25", "1"
"Shawn Mendes", "Rogers Centre", "1"
"Shawn Mendes", "September 6, 2019", "1"
"Shawn Mendes", "One", "1"
"Shawn Mendes", "This Week", "1"
"Shawn Mendes", "Two", "1"
"Shawn Mendes", "25, 2020", "1"
"Shawn Mendes", "November 16, 2020", "1"
"Shawn Mendes", "Monster (Shawn Mendes", "1"
"Shawn Mendes", "Ralphie Aversa", "1"
"Shawn Mendes", "USA", "1"
"Shawn Mendes", "November 20, 2020", "1"
"Shawn Mendes", "Shawn Mendes & Justin Bieber Face 'Monster' Inside", "1"
"Shawn Mendes", "20, 2020", "1"
"Shawn Mendes", "number eight", "1"
"Shawn Mendes", "Billboard > Mendes", "1"
"Shawn Mendes", "November 23, 2020 >", "1"
"Shawn Mendes", "Mendes Achieves", "1"
"Shawn Mendes", "December 14, 2020 >", "1"
"Shawn Mendes", "December 6", "1"
"Shawn Mendes", "Wonder  The Experience", "1"
"Shawn Mendes", "Mendes Announces '", "1"
"Shawn Mendes", "December 2020", "1"
"Shawn Mendes", "December 7", "1"
"Shawn Mendes", "The Late Late Show", "1"
"Shawn Mendes", "Olivia Singh", "1"
"Shawn Mendes", "August 20, 2021", "1"
"Shawn Mendes", "Summer of Love", "1"
"Shawn Mendes", "Billboard  Mamo", "1"
"Shawn Mendes", "August 9, 2021", "1"
"Shawn Mendes", "August 19, 2021", "1"
"Shawn Mendes", "Square Enix's", "1"
"Shawn Mendes", "Life Is Strange", "1"
"Shawn Mendes", "Kit Borys", "1"
"Shawn Mendes", "Shawn Mendes Joins TV Adaptation of Life", "1"
"Shawn Mendes", "31", "1"
"Shawn Mendes", "September 1, 2021", "1"
"Shawn Mendes", "Billboard >", "1"
"Shawn Mendes", "Wonder  The World Tour", "1"
"Shawn Mendes", "United Kingdom", "1"
"Shawn Mendes", "64", "1"
"Shawn Mendes", "March 14, 2022", "1"
"Shawn Mendes", "Royal Arena", "1"
"Shawn Mendes", "Copenhagen", "1"
"Shawn Mendes", "Bowenbank Starr", "1"
"Shawn Mendes", "2022", "1"
"Shawn Mendes", "Wonder  The World Tour Dates", "1"
"Shawn Mendes", "23", "1"
"Shawn Mendes", "Billboard >

On", "1"
"Shawn Mendes", "It'll Be Okay"", "1"
"Shawn Mendes", "December 1", "1"
"Shawn Mendes", "Billboard  Rowley", "1"
"Shawn Mendes", "Glenn", "1"
"Shawn Mendes", "January 21, 2022", "1"
"Shawn Mendes", "When You're Gone (", "1"
